PC1,PC2,PC3,PC4,PC5,PC6,tree_label,display_PCx_oriented,display_PCy_oriented
0.23448001127576068,0.5302845777693336,-0.6101089275571291,-1.1729628577568476,0.04869936827286491,0.04168480914856982,cnemathraupis_eximia,-1.1729628577568476,-0.6101089275571291
-0.1822213209940307,0.41393538491728477,-0.18898599946018466,-0.8740285798622844,-0.019649206293787663,0.054451279277776786,chlorornis_riefferii,-0.8740285798622844,-0.18898599946018466
-0.022147939575811047,0.3914235739304087,-0.2622144588743562,-0.964940342372179,0.012581136190099457,0.04397880831324046,buthraupis_montana,-0.964940342372179,-0.2622144588743562
0.5443985729027591,0.46871418499164064,-0.5447111155517758,-1.3476469429840292,0.07240244667577844,0.02868519325954291,tephrophilus_wetmorei,-1.3476469429840292,-0.5447111155517758
-0.13079259267022006,0.18663896573718433,-0.16265227460487897,-0.8363737043979546,0.012381641645061659,0.030347700018196925,sporathraupis_cyanocephala,-0.8363737043979546,-0.16265227460487897
0.5300744939486539,0.30978491053248375,0.5523378813442058,-1.521938327904283,0.07619393403126701,-0.07536400237430925,dubusia_carrikeri,-1.521938327904283,0.5523378813442058
-0.03684945948766154,0.41935830980551014,-0.37547911686880064,-1.0290762207085078,0.03076699471039699,0.030029460138990563,dubusia_taeniata,-1.0290762207085078,-0.37547911686880064
0.6589781164306312,-0.10494990595643373,0.06915724827962384,-1.1218487553215772,-0.029986652756073644,0.05787620459909959,dubusia_stictocephala,-1.1218487553215772,0.06915724827962384
0.4376290715548769,0.11442905785328884,0.37284703475168396,-1.0127737052235335,-0.04148465154991926,0.047107152805462384,dubusia_castaneoventris,-1.0127737052235335,0.37284703475168396
1.6446870444229609,-0.06824519534758751,0.21659264649495058,-0.987274070267059,0.1614560579965955,0.07794998986012487,pseudosaltator_rufiventris,-0.987274070267059,0.21659264649495058
0.05689249855079641,-0.2798237542682032,-0.05231381944328911,-0.13839941258811322,-0.14807165932622274,0.06662515532164089,pipraeidea_melanonota,-0.13839941258811322,-0.05231381944328911
0.33718939930837977,-0.04669980597575377,0.11948171987658836,-1.0071484033424285,-0.11039988330028751,0.07976615108344436,iridosornis_reinhardti,-1.0071484033424285,0.11948171987658836
-0.08846382374251271,0.39117061290848276,-0.4956012304465113,-0.9730388098513246,0.04224453320773441,0.028790539316821087,iridosornis_rufivertex,-0.9730388098513246,-0.4956012304465113
0.39072455127018485,0.11236021155148586,0.3534171533955877,-1.0104357001230488,-0.054860010021726566,0.056132954586703886,iridosornis_jelskii,-1.0104357001230488,0.3534171533955877
-0.33125153359411286,0.1783015036217083,-0.09709729417195269,-0.6824438180693294,-0.1262550031727704,0.10120162847258131,iridosornis_analis,-0.6824438180693294,-0.09709729417195269
-2.3924005521715705,1.9494063269361297,-0.5877632281987946,-0.3349314424321578,-0.1480201975304864,0.09383086816902554,iridosornis_porphyrocephalus,-0.3349314424321578,-0.5877632281987946
-0.7036316068673186,0.1570804906704323,-0.22422102303741828,-0.4698977354874714,-0.16124035147632212,0.11151363584918761,calochaetes_coccineus,-0.4698977354874714,-0.22422102303741828
0.3371382747066988,-0.402202258417726,0.17229535074198243,-0.19213877188272688,-0.10249164223342891,0.01959800176047064,orchesticus_abeillei,-0.19213877188272688,0.17229535074198243
-1.5799195619116586,-0.149194819053817,-0.09422951907439683,0.07342480566122751,-0.009918670435515583,0.019725666862655433,parkerthraustes_humeralis,0.07342480566122751,-0.09422951907439683
1.3701739670094253,-1.115045791127218,-0.35586015784010155,-1.1976580761629918,0.13887797475034971,0.037434808333059864,incaspiza_laeta,-1.1976580761629918,-0.35586015784010155
1.0069534237739302,-1.141902639309301,-0.307100350070005,-1.0084208997311235,0.0650206785163519,0.07371577105059118,incaspiza_ortizi,-1.0084208997311235,-0.307100350070005
0.27535131308073624,-1.7525959208940711,-0.5888564883593932,-0.1747525113505783,-0.11415133254702288,0.07612849055915005,incaspiza_watkinsi,-0.1747525113505783,-0.5888564883593932
1.6389626439459195,-0.8681948494541243,-0.3528850243846102,-1.404872731827911,0.20546089214051216,-0.0137394667138664,incaspiza_personata,-1.404872731827911,-0.3528850243846102
1.6282801552920465,-1.605078665148626,-0.6181878484030932,-1.0449650908044406,0.18268284989154732,-0.06873478343592804,incaspiza_pulchra,-1.0449650908044406,-0.6181878484030932
2.9924513509456174,-0.2054791542756299,-0.6500923188868745,-0.562414845846892,0.11720461542145888,-0.005897649216119378,rhopospina_fruticeti,-0.562414845846892,-0.6500923188868745
0.3943215708292249,0.19405560300713767,-0.1474574930695454,-1.095666430703949,0.015164057101587854,0.0418334836833218,catamblyrhynchus_diadema,-1.095666430703949,-0.1474574930695454
0.6331363944410546,-0.2668893877633891,-0.13387053997820045,0.39977229896281935,-0.37907770241884386,0.09533414556723147,sporophila_iberaensis,0.39977229896281935,-0.13387053997820045
1.0293640987184345,-0.2017932310738883,-0.317378264324553,0.29212334741096296,-0.2925017773447459,0.05607849878907569,sporophila_palustris,0.29212334741096296,-0.317378264324553
1.119477465990241,-0.694915889895244,-0.047850490313235815,0.29131524669634795,-0.2576557137508927,0.063477593723484535,sporophila_ruficollis,0.29131524669634795,-0.047850490313235815
0.6140961557172129,-0.6001650735722309,-0.03879638759141171,0.19849765467510114,-0.2753771296633461,0.08049331864792476,sporophila_hypoxantha,0.19849765467510114,-0.03879638759141171
