x,y,confidence_level,confidence_label,ellipse_area,extant_convex_hull_area,ellipse_area_to_extant_hull_area_ratio,ellipse_area_relative_to_extant_space,covariance_condition_number,covariance_used_nearPD
0.35959712849168807,-0.7736560536869042,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.37272285847078607,-0.7594945381516899,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.3855394324762729,-0.7451148207440035,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.39804119106986896,-0.7305232511422467,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.41022261382691855,-0.7157262725727859,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.42207832177405297,-0.7007304189648058,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.43360307976439455,-0.6855423120651088,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.44479179878925007,-0.6701686585141395,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.4556395382252732,-0.6546162468845197,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.4661415080161055,-0.6388919446834072,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.47629307078752986,-0.6230026953199963,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.4860897438952045,-0.606955515039506,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.49552720140407264,-0.5907574898250006,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5046012759985739,-0.5744157722684224,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5133079608228128,-0.5579375784122063,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5216434112498738,-0.5413301845628788,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5296039465795015,-0.5246009240780471,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.537186051663392,-0.5077571841281927,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5443863784573852,-0.4908064024347077,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
